HS부호,HS6단위,품목 대분류,품목상세
1507901020,1507.90,대두유,대두유 : 바이오디젤 제조용
1507901090,1507.90,대두유,대두유 : 기타
1507909000,1507.90,대두유,대두유 : 기타
1508100000,1508.10,기타 식물성 유지,기타 식물성 유지 : 조유(粗油)
1508901000,1508.90,기타 식물성 유지,기타 식물성 유지 : 정제유(精製油)
1508909000,1508.90,기타 식물성 유지,기타 식물성 유지 : 기타
1509200000,1509.20,기타 식물성 유지,기타 식물성 유지 : 엑스트라 버진 올리브유
1509300000,1509.30,기타 식물성 유지,기타 식물성 유지 : 버진 올리브유
1509400000,1509.40,기타 식물성 유지,기타 식물성 유지 : 그 밖의 버진 올리브유
1509900000,1509.90,기타 식물성 유지,기타 식물성 유지 : 기타
1510100000,1510.10,기타 식물성 유지,기타 식물성 유지 : 올리브 퍼미스 조유(粗油)
1510900000,1510.90,기타 식물성 유지,기타 식물성 유지 : 기타
1511100000,1511.10,기타 식물성 유지,기타 식물성 유지 : 조유(粗油)
1511901000,1511.90,기타 식물성 유지,기타 식물성 유지 : 팜 올레인(palm olein)
1511902000,1511.90,기타 식물성 유지,기타 식물성 유지 : 팜 스테아린(palm stearin)
1511909000,1511.90,기타 식물성 유지,기타 식물성 유지 : 기타
1512111000,1512.11,기타 식물성 유지,기타 식물성 유지 : 해바라기씨유
1512112000,1512.11,기타 식물성 유지,기타 식물성 유지 : 잇꽃유
1512191000,1512.19,, : 정제유(精製油)
1512191010,1512.19,기타 식물성 유지,기타 식물성 유지 : 해바라기씨유
1512191020,1512.19,기타 식물성 유지,기타 식물성 유지 : 잇꽃유
1512199000,1512.19,, : 기타
1512199010,1512.19,기타 식물성 유지,기타 식물성 유지 : 해바라기씨유
1512199020,1512.19,기타 식물성 유지,기타 식물성 유지 : 잇꽃유
1512210000,1512.21,기타 식물성 유지,기타 식물성 유지 : 조유(粗油)[고시폴(gossypol)을 제거했는지에 상관없다]
1512291000,1512.29,기타 식물성 유지,기타 식물성 유지 : 정제유(精製油)
1512299000,1512.29,기타 식물성 유지,기타 식물성 유지 : 기타
1513110000,1513.11,기타 식물성 유지,기타 식물성 유지 : 조유(粗油)
1513191000,1513.19,기타 식물성 유지,기타 식물성 유지 : 정제유(精製油)
1513199000,1513.19,기타 식물성 유지,기타 식물성 유지 : 기타
1513211000,1513.21,기타 식물성 유지,기타 식물성 유지 : 팜핵유(palm kernel oil)
1513212000,1513.21,기타 식물성 유지,기타 식물성 유지 : 바바수유(babassu oil)
1513291000,1513.29,, : 정제유(精製油)
1513291010,1513.29,기타 식물성 유지,기타 식물성 유지 : 팜핵유(palm kernel oil)
1513291020,1513.29,기타 식물성 유지,기타 식물성 유지 : 바바수유(babassu oil)
1513299000,1513.29,기타 식물성 유지,기타 식물성 유지 : 기타
1514110000,1514.11,기타 식물성 유지,기타 식물성 유지 : 조유(粗油)
1514191000,1514.19,기타 식물성 유지,기타 식물성 유지 : 정제유(精製油)
1514199000,1514.19,기타 식물성 유지,기타 식물성 유지 : 기타
1514911000,1514.91,기타 식물성 유지,"기타 식물성 유지 : 그 밖의 유채유(rape oil, colza oil)"
1514912000,1514.91,기타 식물성 유지,기타 식물성 유지 : 겨자유
1514991000,1514.99,, : 정제유(精製油)
1514991010,1514.99,기타 식물성 유지,"기타 식물성 유지 : 그 밖의 유채유(rape oil, colza oil)"
1514991020,1514.99,기타 식물성 유지,기타 식물성 유지 : 겨자유
1514999000,1514.99,기타 식물성 유지,기타 식물성 유지 : 기타
1515110000,1515.11,기타 식물성 유지,기타 식물성 유지 : 조유(粗油)
1515190000,1515.19,기타 식물성 유지,기타 식물성 유지 : 기타
1515210000,1515.21,기타 식물성 유지,기타 식물성 유지 : 조유(粗油)
1515290000,1515.29,기타 식물성 유지,기타 식물성 유지 : 기타
1515300000,1515.30,기타 식물성 유지,기타 식물성 유지 : 피마자유와 그 분획물
1515500000,1515.50,참기름,참기름 : 참기름과 그 분획물
1515600000,1515.60,기타 식물성 유지,기타 식물성 유지 : 미생물성 지방과 기름 및 이들의 분획물
1515901000,1515.90,들기름,들기름 : 들기름과 그 분획물
1515909000,1515.90,, : 기타
1515909010,1515.90,기타 식물성 유지,기타 식물성 유지 : 쌀겨기름과 그 분획물
1515909020,1515.90,기타 식물성 유지,기타 식물성 유지 : 동백유와 그 분획물
1515909030,1515.90,기타 식물성 유지,기타 식물성 유지 : 호호바유(jojoba oil)와 그 분획물
1515909040,1515.90,기타 식물성 유지,기타 식물성 유지 : 동유(tung oil)와 그 분획물
1515909090,1515.90,기타 식물성 유지,기타 식물성 유지 : 기타
1516101000,1516.10,우지,우지 : 우지(牛脂)와 그 분획물
1516102000,1516.10,기타 동물성 유지,기타 동물성 유지 : 고래기름과 그 분획물
1516109000,1516.10,기타 동물성 유지,기타 동물성 유지 : 기타
1516201000,1516.20,," : 땅콩기름ㆍ해바라기씨유ㆍ유채유(rape oil, colza oil)ㆍ들기름ㆍ참기름의 것"
1516201010,1516.20,기타 식물성 유지,기타 식물성 유지 : 땅콩기름과 그 분획물
1516201020,1516.20,기타 식물성 유지,기타 식물성 유지 : 해바라기씨유와 그 분획물
1516201030,1516.20,기타 식물성 유지,"기타 식물성 유지 : 유채유(rape oil, colza oil)와 그 분획물"
1516201040,1516.20,들기름,들기름 : 들기름과 그 분획물
1516201050,1516.20,참기름,참기름 : 참기름과 그 분획물
1516202000,1516.20,, : 기타
1516202010,1516.20,기타 식물성 유지,기타 식물성 유지 : 야자[코프라(copra)]유와 그 분획물
1516202020,1516.20,기타 식물성 유지,기타 식물성 유지 : 팜유와 그 분획물
1516202030,1516.20,기타 식물성 유지,기타 식물성 유지 : 옥수수유와 그 분획물
1516202040,1516.20,기타 식물성 유지,기타 식물성 유지 : 목화씨유와 그 분획물
1516202050,1516.20,대두유,대두유 : 대두유와 그 분획물
1516202090,1516.20,기타 식물성 유지,기타 식물성 유지 : 기타
1516300000,1516.30,기타 식물성 유지,기타 식물성 유지 : 미생물성 지방과 기름 및 이들의 분획물
1517100000,1517.10,마가린,마가린 : 마가린(액상 마가린은 제외한다)
1517901000,1517.90,기타 유지 가공품,기타 유지 가공품 : 이미테이션 라드
1517902000,1517.90,기타 유지 가공품,기타 유지 가공품 : 쇼트닝
1517909000,1517.90,기타 유지 가공품,기타 유지 가공품 : 기타
1518001000,1518.00,기타 유지 가공품,기타 유지 가공품 : 탈수피마자유
1518002000,1518.00,기타 유지 가공품,기타 유지 가공품 : 에폭시화(epoxidised)한 대두유
1518009000,1518.00,, : 기타
1518009010,1518.00,기타 유지 가공품,기타 유지 가공품 : 사료용
1518009090,1518.00,기타 유지 가공품,기타 유지 가공품 : 기타
1520000000,1520.00,기타 식물성 유지,"기타 식물성 유지 : 글리세롤(glycerol)(가공하지 않은 것으로 한정한다), 글리세롤 수(水), 글리세롤 폐액(廢液)"
1521101000,1521.10,농산물 부산물,농산물 부산물 : 카나버 왁스
1521102000,1521.10,농산물 부산물,농산물 부산물 : 팜왁스
1521109000,1521.10,농산물 부산물,농산물 부산물 : 기타
1521901000,1521.90,수산물 부산물,수산물 부산물 : 고래 왁스
1521902000,1521.90,축산물 부산물,축산물 부산물 : 밀랍(蜜蠟)
1521909000,1521.90,농산물 부산물,농산물 부산물 : 기타
1522000000,1522.00,농산물 부산물,"농산물 부산물 : 데그라스(degras), 지방성 물질이나 동물성ㆍ식물성 왁스를 처리할 때 생기는 잔유물"
1601001000,1601.00,축산물 가공품,축산물 가공품 : 소시지
1601009000,1601.00,축산물 가공품,축산물 가공품 : 기타
1602100000,1602.10,축산물 가공품,축산물 가공품 : 균질화한 조제품
1602201000,1602.20,축산물 가공품,축산물 가공품 : 밀폐용기에 넣은 것
1602209000,1602.20,축산물 가공품,축산물 가공품 : 기타
1602311000,1602.31,축산물 가공품,축산물 가공품 : 밀폐용기에 넣은 것
1602319000,1602.31,축산물 가공품,축산물 가공품 : 기타
1602321000,1602.32,, : 밀폐용기에 넣은 것
1602321010,1602.32,축산물 가공품,축산물 가공품 : 삼계탕
1602321090,1602.32,축산물 가공품,축산물 가공품 : 기타
1602329000,1602.32,축산물 가공품,축산물 가공품 : 기타
1602391000,1602.39,축산물 가공품,축산물 가공품 : 밀폐용기에 넣은 것
1602399000,1602.39,축산물 가공품,축산물 가공품 : 기타
1602411000,1602.41,축산물 가공품,축산물 가공품 : 밀폐용기에 넣은 것
1602419000,1602.41,축산물 가공품,축산물 가공품 : 기타
1602421000,1602.42,축산물 가공품,축산물 가공품 : 밀폐용기에 넣은 것
1602429000,1602.42,축산물 가공품,축산물 가공품 : 기타
1602491000,1602.49,축산물 가공품,축산물 가공품 : 밀폐용기에 넣은 것
1602499000,1602.49,축산물 가공품,축산물 가공품 : 기타
1602501000,1602.50,축산물 가공품,축산물 가공품 : 밀폐용기에 넣은 것
1602509000,1602.50,축산물 가공품,축산물 가공품 : 기타
1602901000,1602.90,축산물 가공품,축산물 가공품 : 밀폐용기에 넣은 것
1602909000,1602.90,축산물 가공품,축산물 가공품 : 기타
1603001000,1603.00,축산물 가공품,축산물 가공품 : 육 추출물(extract)
1603002000,1603.00,축산물 가공품,축산물 가공품 : 육즙
1603003000,1603.00,기타 수산물 가공품,기타 수산물 가공품 : 어류의 추출물(extract)
1603004000,1603.00,기타 수산물 가공품,기타 수산물 가공품 : 어류의 즙
1603009000,1603.00,기타 수산물 가공품,기타 수산물 가공품 : 기타
1604111000,1604.11,수산물 통조림,수산물 통조림 : 밀폐용기에 넣은 것
1604119000,1604.11,기타 수산물 가공품,기타 수산물 가공품 : 기타
1604121000,1604.12,수산물 통조림,수산물 통조림 : 밀폐용기에 넣은 것
1604129000,1604.12,기타 수산물 가공품,기타 수산물 가공품 : 기타
1604131000,1604.13,수산물 통조림,수산물 통조림 : 밀폐용기에 넣은 것
1604139000,1604.13,기타 수산물 가공품,기타 수산물 가공품 : 기타
1604141000,1604.14,, : 밀폐용기에 넣은 것
1604141010,1604.14,, : 다랑어
1604141011,1604.14,수산물 통조림,수산물 통조림 : 기름에 담근 것
1604141012,1604.14,수산물 통조림,수산물 통조림 : 삶은 것
1604141019,1604.14,수산물 통조림,수산물 통조림 : 기타
1604141020,1604.14,, : 가다랑어
1604141021,1604.14,수산물 통조림,수산물 통조림 : 기름에 담근 것
1604141029,1604.14,수산물 통조림,수산물 통조림 : 기타
1604141030,1604.14,, : 버니토(bonito)
1604141031,1604.14,수산물 통조림,수산물 통조림 : 기름에 담근 것
1604141039,1604.14,수산물 통조림,수산물 통조림 : 기타
1604149000,1604.14,기타 수산물 가공품,기타 수산물 가공품 : 기타
1604151000,1604.15,수산물 통조림,수산물 통조림 : 밀폐용기에 넣은 것
1604159000,1604.15,기타 수산물 가공품,기타 수산물 가공품 : 기타
1604161000,1604.16,수산물 통조림,수산물 통조림 : 밀폐용기에 넣은 것
1604169000,1604.16,기타 수산물 가공품,기타 수산물 가공품 : 기타
1604171000,1604.17,수산물 통조림,수산물 통조림 : 밀폐용기에 넣은 것
1604179000,1604.17,기타 수산물 가공품,기타 수산물 가공품 : 기타
1604180000,1604.18,, : 상어 지느러미
1604191000,1604.19,, : 밀폐용기에 넣은 것
1604191010,1604.19,수산물 통조림,수산물 통조림 : 꽁치
1604191020,1604.19,수산물 통조림,수산물 통조림 : 전갱이
1604191090,1604.19,수산물 통조림,수산물 통조림 : 기타
1604199000,1604.19,, : 기타
1604199010,1604.19,기타 수산물 가공품,기타 수산물 가공품 : 쥐치포
1604199090,1604.19,기타 수산물 가공품,기타 수산물 가공품 : 기타
1604201000,1604.20,기타 수산물 가공품,기타 수산물 가공품 : 생선 페이스트(paste)
1604202000,1604.20,기타 수산물 가공품,기타 수산물 가공품 : 생선 마리네이드(marinade)
1604203000,1604.20,기타 수산물 가공품,기타 수산물 가공품 : 생선소시지
1604204000,1604.20,, : 생선묵
1604204010,1604.20,기타 수산물 가공품,기타 수산물 가공품 : 게맛의 것
1604204090,1604.20,기타 수산물 가공품,기타 수산물 가공품 : 기타
1604209000,1604.20,기타 수산물 가공품,기타 수산물 가공품 : 기타
1604310000,1604.31,기타 수산물 가공품,기타 수산물 가공품 : 캐비어
1604320000,1604.32,기타 수산물 가공품,기타 수산물 가공품 : 캐비어 대용물
1605101000,1605.10,, : 게살
1605101010,1605.10,수산물 통조림,수산물 통조림 : 밀폐용기에 넣은 것
1605101090,1605.10,, : 기타
1605101091,1605.10,기타 수산물 가공품,기타 수산물 가공품 : 붉은대게살
1605101099,1605.10,기타 수산물 가공품,기타 수산물 가공품 : 기타
1605109000,1605.10,기타 수산물 가공품,기타 수산물 가공품 : 기타
1605211000,1605.21,기타 수산물 가공품,기타 수산물 가공품 : 빵가루나 반죽을 입힌 것
1605219000,1605.21,기타 수산물 가공품,기타 수산물 가공품 : 기타
